client_id,age,satisfaction_score,purchase_count,total_purchase_value,avg_purchase_value,avg_floor_area,investment_flag,loan_flag,office_share,apartment_share,corporate_flag,cluster
C0841,27.0,5,4,1344816.1,336204.025,1167.105,0,0,0.0,1.0,0,4
C0842,31.0,5,4,1082477.8199999998,270619.45499999996,928.745,0,1,0.5,0.5,0,7
C0843,26.0,4,3,1377127.37,459042.4566666667,1500.72,0,0,0.0,1.0,0,5
C0844,79.0,2,4,1363201.96,340800.49,1187.8925000000002,0,0,0.25,0.75,0,2
C0845,33.0,3,3,1355270.16,451756.72,1471.4466666666667,0,0,0.0,1.0,0,5
C0846,50.0,3,3,1069033.77,356344.59,1135.5233333333333,1,0,0.0,1.0,0,6
C0847,39.0,2,4,1258765.46,314691.365,1011.5875,0,1,0.25,0.75,0,7
C0848,59.0,4,4,1366788.33,341697.0825,1184.9475000000002,0,0,0.0,1.0,0,4
C0849,49.0,1,4,1262931.66,315732.915,995.0275,0,1,0.0,1.0,0,4
C0850,43.0,5,3,528432.48,176144.16,610.62,1,0,0.0,1.0,0,6
C0851,33.0,2,4,1482957.8800000001,370739.47000000003,1259.95,1,1,0.0,1.0,0,6
C0852,37.0,2,4,1368458.37,342114.5925,1222.37,0,0,0.0,1.0,0,4
C0853,76.0,4,4,1293562.22,323390.555,1092.085,0,0,0.5,0.5,0,2
C0854,83.0,4,3,1419031.6099999999,473010.5366666666,1454.4099999999999,0,0,0.3333333333333333,0.6666666666666666,0,0
C0855,53.0,4,4,1198702.15,299675.5375,1114.2125,0,0,0.0,1.0,0,4
C0856,62.0,5,4,1565508.99,391377.2475,1226.185,0,1,0.0,1.0,0,5
C0857,75.0,1,4,1431064.56,357766.14,1146.2825,1,1,0.5,0.5,0,7
C0858,32.0,1,3,972150.6,324050.2,1156.5633333333333,0,0,0.3333333333333333,0.6666666666666666,0,2
C0859,85.0,2,4,1440623.8900000001,360155.97250000003,1154.105,0,1,0.0,1.0,0,5
C0860,58.0,5,4,1362579.84,340644.96,1148.025,0,1,0.0,1.0,0,4
C0861,32.0,2,3,1527460.57,509153.5233333334,1635.6233333333332,1,0,0.3333333333333333,0.6666666666666666,0,0
C0862,45.0,1,3,1354421.9100000001,451473.97000000003,1527.8633333333335,1,0,0.0,1.0,0,5
C0863,51.0,5,4,1107744.96,276936.24,984.6475,0,1,0.0,1.0,0,4
C0864,56.0,3,3,1085548.02,361849.34,1156.5633333333333,0,0,0.3333333333333333,0.6666666666666666,0,2
C0865,51.0,5,4,1268059.13,317014.7825,1008.395,1,1,0.25,0.75,0,7
C0866,39.0,3,4,1331713.08,332928.27,1148.025,0,0,0.0,1.0,0,4
C0867,59.0,2,3,1028747.3,342915.76666666666,1146.2633333333333,0,0,0.0,1.0,0,4
C0868,82.0,3,3,987211.1699999999,329070.38999999996,1049.3799999999999,0,1,0.3333333333333333,0.6666666666666666,0,7
C0869,33.0,4,3,858807.13,286269.04333333333,1012.96,0,0,0.0,1.0,0,4
C0870,61.0,2,4,1097902.26,274475.565,909.9825,0,1,0.25,0.75,1,3
C0871,37.0,1,4,1939848.53,484962.1325,1524.2725,0,1,0.25,0.75,0,0
C0872,83.0,4,4,1462320.39,365580.0975,1326.2525,0,0,0.0,1.0,0,5
C0873,86.0,2,3,1325777.78,441925.9266666667,1463.22,0,0,0.0,1.0,0,5
C0874,73.0,2,4,1490289.1099999999,372572.27749999997,1186.5225,1,0,0.0,1.0,0,6
C0875,54.0,4,3,1308981.48,436327.16,1370.5533333333333,0,0,0.0,1.0,0,5
C0876,53.0,3,3,873771.52,291257.17333333334,971.1899999999999,0,0,0.0,1.0,0,4
C0877,28.0,2,3,1407650.4,469216.8,1493.243333333333,1,1,0.3333333333333333,0.6666666666666666,0,0
C0878,81.0,4,3,970670.1499999999,323556.7166666666,1008.13,0,1,0.0,1.0,0,4
C0879,82.0,4,3,1349121.32,449707.1066666667,1463.22,0,1,0.0,1.0,0,5
C0880,85.0,2,4,1390002.6400000001,347500.66000000003,1151.37,0,0,0.25,0.75,0,2
C0881,72.0,1,4,1247321.2,311830.3,1136.6925,1,0,0.25,0.75,0,2
C0882,26.0,3,3,1142828.1400000001,380942.7133333334,1435.6633333333332,0,0,0.3333333333333333,0.6666666666666666,0,0
C0883,80.0,4,4,1979258.27,494814.5675,1699.3675,0,0,0.0,1.0,0,5
C0884,77.0,2,3,1021697.5,340565.8333333333,1209.64,0,0,0.3333333333333333,0.6666666666666666,0,2
C0885,85.0,2,3,1540844.02,513614.67333333334,1671.7666666666667,1,1,0.0,1.0,0,5
C0886,65.0,3,3,807556.47,269185.49,941.2099999999999,0,1,0.0,1.0,0,4
C0887,33.0,3,4,1247287.09,311821.7725,1012.5575,0,0,0.25,0.75,0,2
C0888,39.0,4,4,1104713.19,276178.2975,933.355,0,1,0.5,0.5,0,7
C0889,41.0,4,3,1339350.5899999999,446450.1966666666,1451.2533333333333,1,1,0.0,1.0,0,5
C0890,71.0,3,4,1138394.29,284598.5725,922.66,1,1,0.0,1.0,0,6
C0891,56.0,1,4,1340373.08,335093.27,1154.105,1,1,0.25,0.75,0,7
C0892,68.0,2,3,984121.3999999999,328040.4666666666,1167.24,1,1,0.3333333333333333,0.6666666666666666,0,7
C0893,31.0,3,4,1695839.47,423959.8675,1329.5925,0,1,0.0,1.0,0,5
C0894,73.0,5,3,882067.47,294022.49,932.37,0,0,0.0,1.0,0,4
C0895,73.0,4,3,1127680.6,375893.5333333334,1280.28,1,1,0.0,1.0,0,6
C0896,56.0,4,4,1157933.44,289483.36,935.765,0,1,0.25,0.75,0,7
C0897,55.0,1,3,745691.65,248563.88333333333,801.46,0,0,0.0,1.0,0,4
C0898,73.0,5,4,836494.02,209123.505,706.0875,1,1,0.25,0.75,0,7
C0899,38.0,2,3,1050407.63,350135.87666666665,1076.6899999999998,1,0,0.0,1.0,1,3
C0900,27.0,4,3,606058.22,202019.40666666665,753.3133333333334,0,0,0.0,1.0,0,4
C0901,28.0,4,3,909138.8400000001,303046.28,909.0566666666667,1,0,0.0,1.0,0,6
C0902,62.0,3,4,1281064.76,320266.19,1068.57,0,1,0.0,1.0,1,3
C0903,34.0,3,3,1108147.6099999999,369382.5366666666,1240.6066666666666,1,0,0.0,1.0,0,6
C0904,42.0,1,4,1050355.29,262588.8225,883.805,0,1,0.25,0.75,0,7
C0905,33.0,5,3,877477.72,292492.5733333333,927.6066666666666,0,1,0.0,1.0,0,4
C0906,57.0,5,4,1757967.56,439491.89,1458.93,1,0,0.25,0.75,0,0
C0907,53.0,3,3,1375380.46,458460.1533333333,1459.1899999999998,0,0,0.0,1.0,0,5
C0908,66.0,4,4,1129941.35,282485.3375,825.1325,0,1,0.25,0.75,0,7
C0909,59.0,1,4,1529455.73,382363.9325,1183.04,1,1,0.5,0.5,0,7
C0910,55.0,3,3,1293598.48,431199.49333333335,1238.36,0,1,0.3333333333333333,0.6666666666666666,0,0
C0911,37.0,4,4,1310405.32,327601.33,972.335,0,0,0.0,1.0,0,4
C0912,77.0,1,3,1322130.05,440710.01666666666,1351.4633333333334,0,0,0.3333333333333333,0.6666666666666666,0,0
C0913,28.0,4,4,1935637.92,483909.48,1552.15,0,0,0.25,0.75,0,0
C0914,78.0,4,4,1124290.78,281072.695,984.6475,1,0,0.25,0.75,0,2
C0915,79.0,2,3,1309768.71,436589.57,1283.46,0,0,0.0,1.0,0,5
C0916,38.0,2,4,1377591.46,344397.865,1114.105,0,0,0.0,1.0,0,4
C0917,58.0,2,3,756785.49,252261.83,851.4266666666667,0,1,0.0,1.0,0,4
C0918,27.0,4,3,1461361.8699999999,487120.6233333333,1583.2166666666665,0,0,0.3333333333333333,0.6666666666666666,0,0
C0919,51.0,5,3,1059524.55,353174.85000000003,1179.5233333333333,1,0,0.0,1.0,0,6
C0920,53.0,4,3,878368.79,292789.5966666667,934.4333333333334,0,0,0.0,1.0,0,4
C0921,27.0,4,3,802736.76,267578.92,900.46,0,0,0.0,1.0,0,4
C0922,84.0,4,3,1105753.98,368584.66,1200.3500000000001,1,1,0.0,1.0,0,6
C0923,76.0,3,4,1183422.85,295855.7125,1035.1925,0,0,0.0,1.0,0,4
C0924,39.0,4,4,1558670.83,389667.7075,1313.38,0,0,0.25,0.75,0,0
C0925,82.0,2,3,1308035.02,436011.67333333334,1471.8999999999999,0,0,0.3333333333333333,0.6666666666666666,0,0
C0926,65.0,3,3,1078841.73,359613.91,1207.6466666666668,0,0,0.6666666666666666,0.3333333333333333,0,2
C0927,64.0,4,3,933499.38,311166.46,952.2633333333333,0,0,0.3333333333333333,0.6666666666666666,0,2
C0928,77.0,1,3,758070.13,252690.04333333333,883.7466666666666,0,1,0.3333333333333333,0.6666666666666666,0,7
C0929,72.0,4,3,1167841.72,389280.5733333333,1117.9399999999998,0,0,0.0,1.0,0,4
C0930,33.0,1,3,924305.53,308101.8433333333,1110.6233333333332,1,1,0.0,1.0,0,6
C0931,49.0,2,3,997418.61,332472.87,1090.9466666666667,1,1,0.0,1.0,0,6
C0932,77.0,5,4,1468310.6600000001,367077.66500000004,1196.9724999999999,0,0,0.0,1.0,0,5
C0933,72.0,4,3,1077170.94,359056.98,1155.4633333333334,0,0,0.3333333333333333,0.6666666666666666,0,2
C0934,84.0,5,3,912489.5900000001,304163.1966666667,1086.9833333333333,1,1,0.0,1.0,0,6
C0935,26.0,4,3,1133032.49,377677.49666666664,1221.6766666666665,0,0,0.3333333333333333,0.6666666666666666,0,2
C0936,75.0,3,3,782945.97,260981.99,879.3433333333332,0,0,0.3333333333333333,0.6666666666666666,0,2
C0937,45.0,5,4,1370340.9100000001,342585.22750000004,1127.3175,0,0,0.0,1.0,0,4
C0938,63.0,4,3,854217.7,284739.23333333334,851.87,0,0,0.0,1.0,0,4
C0939,49.0,1,4,1190833.68,297708.42,996.3625,1,0,0.0,1.0,0,6
C0940,41.0,5,4,1628937.85,407234.4625,1332.2825,1,0,0.25,0.75,0,0
C0941,71.0,1,3,1028314.09,342771.36333333334,1089.46,0,0,0.3333333333333333,0.6666666666666666,0,2
C0942,35.0,1,4,1402631.76,350657.94,1008.6625,0,0,0.0,1.0,0,4
C0943,69.0,5,3,975048.28,325016.0933333333,1129.1766666666665,1,0,0.3333333333333333,0.6666666666666666,0,2
C0944,70.0,2,3,1256722.03,418907.3433333333,1283.46,0,0,0.3333333333333333,0.6666666666666666,0,0
C0945,81.0,4,3,973406.55,324468.85000000003,1102.8633333333335,0,0,0.0,1.0,0,4
C0946,80.0,3,3,827605.63,275868.54333333333,897.3100000000001,1,1,0.0,1.0,0,6
C0947,45.0,2,3,1096583.29,365527.76333333337,1190.3133333333333,0,0,0.0,1.0,0,4
C0948,37.0,3,4,1532000.51,383000.1275,1299.3675,1,1,0.5,0.5,0,0
C0949,83.0,5,4,1397057.95,349264.4875,1102.2725,1,1,0.25,0.75,0,7
C0950,35.0,5,4,1418212.48,354553.12,1146.9925,1,0,0.25,0.75,0,2
C0951,28.0,1,4,1658301.92,414575.48,1290.8,0,1,0.0,1.0,0,5
C0952,68.0,5,4,1886501.9300000002,471625.48250000004,1510.65,0,0,0.25,0.75,0,0
C0953,31.0,5,3,639815.0,213271.66666666666,839.1433333333334,0,1,0.0,1.0,1,3
C0954,76.0,4,4,1493788.0,373447.0,1204.4975,1,1,0.25,0.75,0,7
C0955,57.0,1,3,1098111.78,366037.26,1205.9633333333334,0,0,0.0,1.0,0,4
C0956,60.0,1,4,1647197.45,411799.3625,1294.645,0,1,0.25,0.75,0,0
C0957,65.0,2,4,1295242.02,323810.505,1072.5575,0,1,0.0,1.0,1,3
C0958,35.0,1,4,936091.4500000001,234022.86250000002,834.6575,0,1,0.0,1.0,0,4
C0959,74.0,3,4,1840159.66,460039.915,1572.79,0,0,0.0,1.0,0,5
C0960,67.0,1,4,1380084.58,345021.145,1148.2475,1,1,0.25,0.75,0,7
C0961,53.0,2,4,1681311.67,420327.9175,1271.345,0,1,0.0,1.0,0,5
C0962,86.0,4,4,1335726.82,333931.705,1114.2125,0,0,0.0,1.0,0,4
C0963,85.0,4,3,598874.99,199624.99666666667,678.9699999999999,0,0,0.3333333333333333,0.6666666666666666,0,2
C0964,73.0,4,3,1015121.6900000001,338373.89666666667,1168.3833333333334,0,0,0.0,1.0,0,4
C0965,65.0,3,3,840199.6100000001,280066.5366666667,862.1066666666666,1,0,0.3333333333333333,0.6666666666666666,0,2
C0966,31.0,3,4,1606785.0499999998,401696.26249999995,1510.34,1,0,0.25,0.75,1,3
C0967,68.0,2,3,705599.66,235199.8866666667,879.3433333333332,0,0,0.3333333333333333,0.6666666666666666,0,2
C0968,31.0,4,3,1089074.71,363024.9033333333,1168.3833333333334,0,0,0.3333333333333333,0.6666666666666666,0,2
C0969,50.0,1,3,1118760.19,372920.0633333333,1186.4366666666667,1,1,0.3333333333333333,0.6666666666666666,0,7
C0970,41.0,3,4,1596404.25,399101.0625,1313.38,0,1,0.25,0.75,0,0
C0971,58.0,5,4,1278450.05,319612.5125,1011.23,1,1,0.0,1.0,0,6
C0972,62.0,5,4,1298009.03,324502.2575,1072.985,0,0,0.0,1.0,0,4
C0973,35.0,2,4,1595817.1600000001,398954.29000000004,1210.7375000000002,1,0,0.25,0.75,0,0
C0974,65.0,1,4,1210990.11,302747.5275,1008.395,0,0,0.0,1.0,0,4
C0975,80.0,4,3,941310.61,313770.2033333333,1050.08,0,0,0.0,1.0,0,4
C0976,43.0,4,4,1206149.98,301537.495,947.7475000000001,0,1,0.25,0.75,0,7
C0977,30.0,1,3,944672.95,314890.98333333334,1092.5066666666667,0,0,0.0,1.0,0,4
C0978,63.0,4,3,1449360.9100000001,483120.3033333334,1526.9566666666667,0,1,0.0,1.0,0,5
C0979,87.0,4,3,864661.4500000001,288220.48333333334,939.3299999999999,1,0,0.0,1.0,0,6
C0980,85.0,1,3,1156326.6400000001,385442.2133333334,1392.5566666666666,1,1,0.3333333333333333,0.6666666666666666,0,0
C0981,65.0,1,4,2048324.19,512081.0475,1555.2975000000001,1,0,0.25,0.75,0,0
C0982,65.0,5,3,1443503.73,481167.91,1456.36,1,1,0.0,1.0,0,5
C0983,32.0,4,3,803219.7,267739.89999999997,899.62,0,0,0.0,1.0,0,4
C0984,65.0,5,3,1206529.21,402176.4033333333,1337.1733333333334,0,1,0.3333333333333333,0.6666666666666666,0,0
C0985,72.0,1,3,886990.72,295663.5733333333,934.4333333333334,0,1,0.3333333333333333,0.6666666666666666,0,7
C0986,45.0,2,3,1445226.07,481742.0233333334,1510.3766666666668,0,0,0.3333333333333333,0.6666666666666666,0,0
C0987,59.0,1,4,1086018.36,271504.59,984.12,0,1,0.25,0.75,0,7
C0988,38.0,3,3,695033.8,231677.93333333335,724.0866666666667,0,1,0.0,1.0,0,4
C0989,80.0,4,4,1129907.31,282476.8275,1035.1925,0,0,0.25,0.75,0,2
C0990,85.0,4,4,1588383.3599999999,397095.83999999997,1321.76,0,0,0.0,1.0,0,5
C0991,51.0,1,3,1223116.15,407705.3833333333,1464.8466666666666,0,0,0.0,1.0,0,5
C0992,38.0,1,4,1478482.61,369620.6525,1205.465,0,1,0.0,1.0,0,5
C0993,72.0,2,3,530494.44,176831.47999999998,610.62,0,1,0.0,1.0,0,4
C0994,50.0,3,4,1379902.8699999999,344975.71749999997,1187.8925000000002,0,0,0.0,1.0,0,4
C0995,77.0,1,3,1004120.77,334706.92333333334,1037.11,0,1,0.3333333333333333,0.6666666666666666,0,7
C0996,70.0,2,3,888968.0,296322.6666666667,941.2099999999999,0,1,0.3333333333333333,0.6666666666666666,0,7
C0997,76.0,3,3,1607877.07,535959.0233333333,1654.4733333333334,1,1,0.3333333333333333,0.6666666666666666,0,0
C0998,57.0,4,4,1230552.15,307638.0375,1053.27,0,0,0.25,0.75,1,3
C0999,57.0,3,3,661984.35,220661.44999999998,753.3133333333334,1,0,0.0,1.0,0,6
C1000,63.0,2,4,1629372.23,407343.0575,1316.6550000000002,0,1,0.0,1.0,0,5
C1001,45.0,3,4,1650296.94,412574.235,1326.3725,0,0,0.0,1.0,0,5
C1002,59.0,5,3,1064050.72,354683.5733333333,1052.0866666666668,0,0,0.3333333333333333,0.6666666666666666,0,2
C1003,49.0,2,3,1164909.23,388303.07666666666,1303.7766666666666,0,0,0.3333333333333333,0.6666666666666666,0,0
C1004,44.0,3,4,1553467.6600000001,388366.91500000004,1254.045,0,1,0.0,1.0,0,5
C1005,38.0,3,3,778101.6000000001,259367.20000000004,993.0033333333334,0,0,0.3333333333333333,0.6666666666666666,0,2
C1006,34.0,1,3,738938.8,246312.93333333335,828.39,0,0,0.0,1.0,0,4
C1007,78.0,4,3,813104.68,271034.89333333337,847.0366666666667,0,0,0.3333333333333333,0.6666666666666666,0,2
C1008,40.0,2,4,1018262.69,254565.6725,849.79,0,0,0.0,1.0,1,3
C1009,76.0,4,3,741160.04,247053.34666666668,971.1899999999999,1,1,0.0,1.0,0,6
C1010,62.0,4,4,1331479.73,332869.9325,1077.195,0,0,0.25,0.75,0,2
C1011,74.0,1,4,1281389.3900000001,320347.34750000003,1075.505,1,0,0.0,1.0,0,6
C1012,66.0,4,3,1690270.5,563423.5,1736.0333333333335,0,1,0.3333333333333333,0.6666666666666666,0,0
C1013,32.0,1,4,1627907.97,406976.9925,1298.145,0,1,0.25,0.75,0,0
C1014,57.0,3,3,1278106.36,426035.45333333337,1523.6933333333334,0,1,0.0,1.0,0,5
C1015,50.0,4,3,884426.51,294808.83666666667,973.09,0,1,0.0,1.0,0,4
C1016,50.0,4,4,1542774.6099999999,385693.65249999997,1214.5625,0,1,0.25,0.75,0,0
C1017,58.0,1,4,1116371.43,279092.8575,928.745,0,1,0.25,0.75,0,7
C1018,59.0,5,3,845680.5700000001,281893.5233333334,1033.4833333333333,0,1,0.0,1.0,0,4
C1019,51.0,2,3,1167255.18,389085.06,1325.0800000000002,0,0,0.0,1.0,0,5
C1020,32.0,3,4,1248826.8599999999,312206.71499999997,994.0725,0,0,0.25,0.75,0,2
C1021,52.0,1,4,1554739.9,388684.975,1340.7775000000001,1,0,0.25,0.75,0,0
C1022,42.0,1,4,1389709.13,347427.2825,1122.0925,0,0,0.25,0.75,0,2
C1023,73.0,1,3,1336237.87,445412.62333333335,1599.3433333333332,0,1,0.0,1.0,0,5
C1024,58.0,2,3,1351032.92,450344.30666666664,1510.3766666666668,1,0,0.0,1.0,0,5
C1025,80.0,1,3,738424.1799999999,246141.3933333333,735.3566666666667,0,0,0.3333333333333333,0.6666666666666666,0,2
C1026,35.0,1,3,1440775.1,480258.3666666667,1452.2633333333333,1,0,0.0,1.0,0,5
C1027,50.0,1,3,1554407.81,518135.9366666667,1649.26,1,1,0.3333333333333333,0.6666666666666666,0,0
C1028,84.0,1,4,1143826.71,285956.6775,984.12,0,1,0.0,1.0,0,4
C1029,77.0,1,3,946560.97,315520.3233333333,1049.3799999999999,0,0,0.0,1.0,0,4
C1030,66.0,4,4,1353543.06,338385.765,1070.475,0,0,0.0,1.0,0,4
C1031,38.0,1,3,1011333.2,337111.06666666665,1088.5866666666668,0,0,0.3333333333333333,0.6666666666666666,0,2
C1032,50.0,5,4,1494289.73,373572.4325,1086.2275,0,0,0.0,1.0,0,4
C1033,64.0,2,4,1496120.51,374030.1275,1313.38,0,0,0.25,0.75,0,0
C1034,48.0,5,4,1200049.6,300012.4,970.375,0,0,0.25,0.75,0,2
C1035,65.0,2,4,1528550.1300000001,382137.53250000003,1227.17,0,0,0.5,0.5,0,0
C1036,39.0,2,3,1176436.08,392145.36000000004,1350.4933333333333,0,0,0.0,1.0,0,5
C1037,57.0,2,3,1115637.13,371879.0433333333,1190.3133333333333,0,1,0.3333333333333333,0.6666666666666666,1,3
C1038,67.0,3,3,907128.2000000001,302376.0666666667,939.3299999999999,1,0,0.0,1.0,0,6
C1039,64.0,1,4,1428452.94,357113.235,1210.7375000000002,0,1,0.0,1.0,0,5
C1040,86.0,5,3,901095.79,300365.26333333337,992.2199999999999,1,1,0.0,1.0,0,6
C1041,36.0,5,3,1150040.79,383346.93,1303.7766666666666,0,1,0.0,1.0,0,5
C1042,82.0,2,4,1325783.46,331445.865,1122.0925,0,0,0.0,1.0,0,4
C1043,27.0,5,3,1067911.8599999999,355970.61999999994,1357.1933333333334,0,0,0.0,1.0,0,4
C1044,55.0,5,4,1368036.3900000001,342009.09750000003,1145.535,1,0,0.0,1.0,0,6
C1045,85.0,3,3,974840.03,324946.6766666667,1060.1133333333335,0,0,0.6666666666666666,0.3333333333333333,0,2
C1046,57.0,4,4,1301128.39,325282.0975,1049.6999999999998,0,1,0.0,1.0,0,4
C1047,42.0,3,3,1333737.83,444579.2766666667,1454.5733333333335,0,0,0.0,1.0,0,5
C1048,57.0,1,3,1349339.41,449779.8033333333,1439.256666666667,1,0,0.3333333333333333,0.6666666666666666,0,0
C1049,86.0,5,3,1214294.1600000001,404764.72000000003,1451.5366666666669,1,0,0.0,1.0,0,5
C1050,72.0,4,4,1274655.09,318663.7725,1192.72,0,1,0.0,1.0,0,4
C1051,68.0,1,3,894972.26,298324.08666666667,1016.7433333333333,0,1,0.3333333333333333,0.6666666666666666,0,7
C1052,73.0,1,4,1008000.54,252000.135,836.9425,0,1,0.0,1.0,0,4
C1053,52.0,2,3,1280976.9,426992.3,1336.61,0,1,0.0,1.0,0,5
C1054,37.0,2,3,837920.5800000001,279306.86000000004,879.3433333333332,0,1,0.3333333333333333,0.6666666666666666,0,7
C1055,54.0,2,3,811498.78,270499.5933333333,926.3966666666666,1,1,0.3333333333333333,0.6666666666666666,0,7
C1056,48.0,1,3,1436352.77,478784.25666666665,1754.9366666666667,0,1,0.3333333333333333,0.6666666666666666,0,0
C1057,32.0,5,4,1430593.53,357648.3825,1301.4,1,0,0.0,1.0,0,6
C1058,53.0,3,4,1526007.8199999998,381501.95499999996,1190.4075,0,1,0.25,0.75,0,7
C1059,48.0,4,3,1266979.76,422326.58666666667,1422.97,0,0,0.6666666666666666,0.3333333333333333,0,0
C1060,86.0,5,3,1167625.18,389208.3933333333,1321.5033333333333,0,0,0.0,1.0,0,5
C1061,67.0,1,4,1689767.29,422441.8225,1422.9925,0,0,0.0,1.0,0,5
C1062,51.0,4,4,1766882.53,441720.6325,1406.6075,0,0,0.0,1.0,0,5
C1063,38.0,5,3,1315820.94,438606.98,1354.2933333333333,1,1,0.3333333333333333,0.6666666666666666,0,0
C1064,81.0,5,3,695434.77,231811.59,883.7466666666668,0,1,0.3333333333333333,0.6666666666666666,0,7
C1065,71.0,3,3,1107631.34,369210.4466666667,1263.5766666666666,0,1,0.0,1.0,0,5
C1066,85.0,1,4,1208868.77,302217.1925,990.9875000000001,0,0,0.25,0.75,0,2
C1067,84.0,4,3,849001.36,283000.4533333333,904.0466666666667,1,0,0.3333333333333333,0.6666666666666666,0,2
C1068,42.0,3,3,1403831.31,467943.77,1609.0333333333335,0,0,0.3333333333333333,0.6666666666666666,0,0
C1069,34.0,3,3,1323760.8399999999,441253.6133333333,1413.0600000000002,0,1,0.0,1.0,0,5
C1070,75.0,5,3,1286265.1400000001,428755.0466666667,1471.8999999999999,0,0,0.0,1.0,0,5
C1071,60.0,2,4,1047375.62,261843.905,874.6275,0,0,0.25,0.75,0,2
C1072,64.0,3,3,829884.93,276628.31,979.0866666666667,0,0,0.0,1.0,0,4
C1073,72.0,2,4,1197808.83,299452.2075,952.0525,1,0,0.0,1.0,0,6
C1074,72.0,1,3,1004700.45,334900.14999999997,1092.5400000000002,0,0,0.3333333333333333,0.6666666666666666,0,2
C1075,52.0,3,4,1178400.08,294600.02,984.9525,0,0,0.5,0.5,0,2
C1076,46.0,3,3,884169.44,294723.14666666667,976.8166666666666,1,0,0.0,1.0,0,6
C1077,44.0,2,4,1467449.24,366862.31,1245.935,1,0,0.25,0.75,0,0
C1078,86.0,1,3,1247337.58,415779.19333333336,1303.7766666666666,0,0,0.0,1.0,0,5
C1079,67.0,4,3,1151228.31,383742.77,1336.61,1,1,0.0,1.0,0,6
C1080,70.0,4,4,1594795.52,398698.88,1425.28,1,0,0.0,1.0,0,5
C1081,52.0,4,3,1006584.7,335528.23333333334,1203.39,0,1,0.0,1.0,1,3
C1082,33.0,5,3,829499.85,276499.95,953.1133333333333,1,1,0.0,1.0,0,6
C1083,76.0,4,4,1145122.1,286280.525,939.4875,1,0,0.25,0.75,0,2
C1084,37.0,4,4,1357921.15,339480.2875,1136.6925,0,0,0.25,0.75,0,2
C1085,79.0,1,3,797675.03,265891.6766666667,994.8266666666667,1,0,0.0,1.0,0,6
C1086,71.0,1,4,1339827.27,334956.8175,1030.21,0,1,0.25,0.75,0,7
C1087,43.0,3,4,1878433.21,469608.3025,1575.1075,0,0,0.0,1.0,0,5
C1088,28.0,4,3,802271.19,267423.73,883.7466666666666,0,1,0.0,1.0,0,4
C1089,64.0,1,4,959344.08,239836.02,828.375,0,1,0.25,0.75,0,7
C1090,64.0,3,3,1217272.58,405757.5266666667,1396.0966666666666,0,1,0.3333333333333333,0.6666666666666666,0,0
C1091,42.0,1,3,741797.49,247265.83,853.6566666666668,0,1,0.0,1.0,0,4
C1092,30.0,2,3,1213248.05,404416.01666666666,1452.2633333333333,1,0,0.0,1.0,0,5
C1093,46.0,1,3,805402.8300000001,268467.61000000004,900.46,0,1,0.3333333333333333,0.6666666666666666,0,7
C1094,66.0,2,4,1631407.56,407851.89,1273.5475000000001,0,1,0.25,0.75,0,0
C1095,87.0,3,4,1454366.24,363591.56,1264.0125,0,0,0.0,1.0,0,5
C1096,61.0,2,4,1756661.91,439165.4775,1339.695,0,0,0.0,1.0,0,5
C1097,64.0,3,3,1064342.81,354780.9366666667,1162.6166666666666,0,1,0.0,1.0,0,4
C1098,50.0,3,3,1187774.23,395924.74333333335,1290.0866666666668,1,0,0.3333333333333333,0.6666666666666666,0,0
C1099,54.0,3,4,1426501.12,356625.28,1153.0825,0,0,0.25,0.75,0,2
C1100,86.0,1,4,1314225.5899999999,328556.39749999996,1042.1725000000001,0,0,0.0,1.0,0,4
C1101,63.0,5,4,1037914.4299999999,259478.60749999998,868.5725,0,0,0.0,1.0,0,4
C1102,66.0,2,4,1248456.03,312114.0075,993.0625,0,0,0.0,1.0,1,3
C1103,65.0,4,4,1206840.81,301710.2025,997.415,0,0,0.25,0.75,0,2
C1104,28.0,5,3,893996.19,297998.73,1025.0133333333333,1,1,0.0,1.0,0,6
C1105,87.0,3,4,1623510.31,405877.5775,1365.9450000000002,0,1,0.0,1.0,0,5
C1106,44.0,1,3,773499.85,257833.28333333333,842.68,0,0,0.0,1.0,0,4
C1107,79.0,1,3,1156527.59,385509.1966666667,1268.0466666666669,0,0,0.0,1.0,0,5
C1108,32.0,4,3,1069904.1,356634.7,1238.36,0,0,0.0,1.0,0,4
C1109,59.0,1,4,1756965.37,439241.3425,1458.93,0,1,0.25,0.75,0,0
C1110,49.0,5,4,1445458.33,361364.5825,1152.9099999999999,0,1,0.5,0.5,0,7
C1111,60.0,4,3,885146.14,295048.7133333333,897.3100000000001,0,1,0.0,1.0,1,3
C1112,44.0,3,3,961599.4199999999,320533.13999999996,975.9433333333333,1,1,0.3333333333333333,0.6666666666666666,0,7
C1113,52.0,2,4,1162770.88,290692.72,942.0350000000001,1,0,0.25,0.75,0,2
C1114,34.0,3,3,872825.73,290941.91,1072.7266666666667,0,0,0.0,1.0,0,4
C1115,53.0,3,3,1054599.19,351533.0633333333,1108.9966666666667,0,1,0.0,1.0,0,4
C1116,35.0,1,3,766951.9500000001,255650.65000000002,879.3433333333332,0,1,0.3333333333333333,0.6666666666666666,0,7
C1117,72.0,5,4,1149629.49,287407.3725,1047.99,0,1,0.25,0.75,0,7
C1118,57.0,2,3,859368.99,286456.33,983.3166666666666,1,1,0.0,1.0,1,3
